StateName,DistrictName,subdistname,villagename,locality_detail1,locality_detail2,locality_detail3,OfficeName,Pincode,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DENDGE MALA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GANAPATI KARKHANA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GAVTHAN,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GOKULNAGAR ARWADE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GRAMPANCHAYAT RANAVADE VADA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GURUDEV APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KIRTI NAGAR GALLI,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KUMAR APART,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,LANE NO 51 OLD PO,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,PANSARE VASTI,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,POOJA KITCHEN,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RAM HEIGHTS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RAMRAJYA SANKALP SOCTY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RUSHIKESH HOTEL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SAMARTH SAHAVAS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SAPRE BUNGLOW,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SATYAM HEIGHT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SHEVANTA APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SHIVMALHAR NAGAR,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SHRAM SAFALYA APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SINHGAD COLLGE STAFF QUARTERS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SINHGAD GIRLS HOSTEL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SINHGAD NAVALE HOSPITAL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SINHGAD SPRINGDALE RESIDENCY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SITAI NAGAR 153/8,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SR NO 31 KRUSHNAI GALAXI,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SR NO 41 AISHIAN COLLEGE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SR NO 5/18 VASANT VIHAR,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SURYAGANGA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SURYAKANT PLAZA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SUVIDHA BUILDERS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,UJWAL GREEN SOCTY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,UNIVERSAL COMPONY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,YOGIRAJ APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,11/4 SAMRUDHI PRESTIGE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,155/1B PRALHAD POKALE BLDG,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,44/9 CHAUGULE INDUSTRIES AREA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,45/1 SINHGAD STAFF QUARTER,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,5/18 CHANDRAI APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,5/18 SAMARTH APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,54/1 KHEDEKAR NAGAR,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,AKASHDEEP SOCTY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,AMRUTA COMPLEX,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,BALAJI APARTMENT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,CHAITANYA HEIGHTS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,CHAKANKAR INDUSTRIES,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,CHANDANI CHOWK GAVTHAN,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DARODE JOG ESTATE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DARODE VASTI,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DEVI AAI NAGAR,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DEVKAR BUNGLOW,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DHARESHWAR WASHING STATION,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DHAYARESHWAR INSTT OF NURSING,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DHAYARI PHATA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GAURI SHANKAR PARK,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GOPAL SOCITY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GRAMPANCHAYAT OFFICE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GULMOHAR PARK,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,ICICI BANK,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,INDIRA APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KALUBAI CHAWK,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KARISHMA TARRACCE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KAUSALYA KUNJ,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KUDALE PATIL CORNER,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,LAXMAN POKALE APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,LAXMI RESIDENCY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,LAXMI VIHAR,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,MUKTAI TRADERS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,NANASHRI HEIGHTS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,NARHE ROAD,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,NAVALE PRESTIGE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,NIVRUTTI PALACE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,OM NAMOH RESIDENCTY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,PAIGUDE INDUSTRIES,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,POKALE CHAWL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RAMKRUSHNA PARADISE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,ROHINI BLDG,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RUPEE APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RUSHIKESH APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,S B I,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SADGURU NIWAS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SADHANA AURCADE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SAGAR APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SAHYADRI BUNGLOW,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SAI GYM,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SANKALP BUSINESS SCHOOL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SANKET INDUSTRIES,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SAYNTARA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SHARADA NIKETAN APET,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,28/23 ANANT INDUSTRIAL ESTATE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,38/2 PARI COMPANY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,50/9 POONA CHEMICLES NARHE RODAD,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,8/20 VIKRANT RESIDENCY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,ABA SAHEB PLAZA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,ADITYA INSTT MANAGEMENT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,AJUNKYA APRT S NO 64,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,ANAND VIHAR SOCTY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,ASHOK LANDS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,BANK OF MAHARASHTRA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,CHANDRAMA BLDG,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,CHANDRAMA HOSTEL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,CHAVAN BUNGLOW,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,CRISTAL INDUSTRIES,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DAL DIGAMBAR APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DESHMUKH ESTATE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DHANAWANTI APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GANGAI A-B,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GANYOGI APART,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,HIGHWAY RESIDENCY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KAMTHE NIVARA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KOKATE CHAWL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KUMBHAR BUNGLOW,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KUMBHARKAR APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,LAXMINARAYAN COMPLEX,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,LIJJAT PAPAD COMPANY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,LONARE VASTI GAVTHAN,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,"MANAPA SHALA NO 100, 203",NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,MATE GARAGE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,MUKTANGAN APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,NARAYAN SANAS VIDYALAYA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,PANDHARI APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,PERFECT FITNESS CLUB,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,PRANAV INDUSTRIES,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RAGHAVDAS APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,S K APART,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,S NO 50/6 HAPPY COLONY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SAMARTH APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SHANTI APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SHITAL BUNGLOW,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SHIVTEJ APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SINHGAD COLLEGE OF PHARMACY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SINHGAD SPRINGDALE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SR NO 29 VADGAON PHATA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SR NO 7 BENKAR HOUSE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,STES SOCITY OFFICE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,STONE MARBLE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,TRIMURTI HOSTEL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,USGAONKAR BUNGLOW,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,VADGAON KHURED GAVTHAN\,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,VAISHNAVI HEIGHTS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,VASUDHA BLDG,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,VISHWAS APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,VYANKATESH SENERETY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,YASH RAJ INDUSTRIES,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,YOGESH APART,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,114 POKALE INDUSTRIES ESTATE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,34 ZEAL EDUCATION SOCIETY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,44/1 RAJYOG APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,44/9 RAMSAN RUBBER,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,"49,48,52,47,40,56,38,39, MAHADEV NAGAR",NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,49/1 NAVALE HOSPITAL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,54 THOSAR BAUG,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,56 SADA SHUBH,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,65/66 JADHAV COLONY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,8/20 SIDDHI PARADISE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,ABA MAHAJAN MATH,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,ADITYA SOCTY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,AKSHAYSANG PARIJAT APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,ATHARVA APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,ATHARVA SANKUL PHASE I,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,AYAPPA APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,BADBADE VASTI,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DHAYARI KARNABADHIR SHALA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,DREAM VHILLA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GARUD BUNGLOW,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GHOLAP CHAWL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GHULE NAGAR,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GITA HEIGHTS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,GREEN WOODS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,JEEVAN SHANTI,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KEDARNATH PATSANSTHA,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,KUDLE ROW,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,LANDAGE CHAWL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,LAXMI PARK,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,LAXMI PARK APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,MANAS SOCIETY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,MANGALMURTI HOSTEL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,NARAYAN BAUG,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,OM SIDHARTH APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,PARANJAPE SCHEME,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,PHIJAI NIWAS,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,PRAGATI HOSTEL,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,PRASANNA GARAGE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RAHUL RAIKAR VASTI,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RAIKAR ALI,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RAJESHWARI APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RAJYOG ROW HOUSE,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RAJYOG SOCITY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,RAYBA COMPLEX,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SAI PRASAD APRT,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
MAHARASHTRA,PUNE,Pune City,Pune City,SAI RESIDENCY,NA,NA,Vadgaon Budruk S.O,411041,,,,,,,,,,,
